index,우편번호,주소,실시간빠른길,편한길,최적경로,무료우선,second_highest
23266,41947,대구광역시 중구 신천서쪽자전거길 407,297.41,297.41,297.41,318.0,297.41
23267,41948,대구광역시 중구 달구벌대로 2205,297.05,297.05,297.05,317.64,297.05
23268,41949,대구광역시 중구 이천로 230,298.93,298.93,298.93,319.52,298.93
23269,41950,대구광역시 중구 달구벌대로 2188,297.66,297.66,297.66,318.25,297.66
23270,41951,대구광역시 중구 달구벌대로450길 16,297.88,297.88,297.88,318.47,297.88
23271,41952,대구광역시 중구 동덕로 56,298.33,298.33,298.33,318.93,298.33
23272,41953,대구광역시 중구 신천서쪽자전거길 249,297.47,297.47,297.47,318.06,297.47
23273,41954,대구광역시 중구 대봉로 200,298.02,298.02,298.02,318.61,298.02
23274,41955,대구광역시 중구 명덕로55길 10,298.14,298.14,298.14,318.74,298.14
23275,41956,대구광역시 중구 이천로 184,298.46,298.46,298.46,319.06,298.46
23276,41957,대구광역시 중구 명륜로23길 57,298.4,298.4,298.4,318.99,298.4
23277,41958,대구광역시 중구 명륜로 121,298.87,298.87,298.87,320.31,298.87
23278,41959,대구광역시 중구 봉산문화1길 3,298.79,298.79,298.79,320.23,298.79
23279,41960,대구광역시 중구 이천로 191,299.22,299.22,299.22,320.66,299.22
23280,41961,대구광역시 중구 명륜로 103,299.03,299.03,299.03,320.47,299.03
23281,41962,대구광역시 중구 명륜로 106,298.83,298.83,298.83,320.26,298.83
23282,41963,대구광역시 중구 중앙대로 298,299.28,299.28,299.28,320.72,299.28
23283,41964,대구광역시 중구 남산로 84,299.54,299.54,299.54,320.98,299.54
23284,41965,대구광역시 중구 명륜로6길 18,299.81,299.81,299.81,321.25,299.81
23285,41966,대구광역시 중구 달구벌대로414길 6,299.73,299.73,299.73,321.17,299.73
23286,41967,대구광역시 중구 달구벌대로 2094,298.69,298.69,298.69,320.13,298.69
23287,41968,대구광역시 중구 명덕로35길 60,299.05,299.05,299.05,320.49,299.05
23288,41969,대구광역시 중구 남산로8길 58,299.1,299.1,299.1,320.54,299.1
23289,41970,대구광역시 중구 남산로 44,300.19,300.19,300.19,321.63,300.19
23290,41971,대구광역시 중구 남산로4길 79,299.47,299.47,299.47,320.91,299.47
23291,41972,대구광역시 중구 남산로8길 24,299.24,299.24,299.24,320.68,299.24
23292,41973,대구광역시 중구 명덕로 41,294.71,300.36,294.71,315.72,300.36
23293,41974,대구광역시 중구 달구벌대로 1970,299.68,299.68,299.68,321.12,299.68
23294,41975,대구광역시 중구 남산로17길 27,299.34,299.34,299.34,320.78,299.34
23295,41976,대구광역시 중구 남산로3안길 5,294.63,294.63,294.63,315.64,294.63
23296,41977,대구광역시 중구 남산로1길 32,300.13,300.13,300.13,321.57,300.13
23297,41978,대구광역시 중구 남산로7길 32,299.93,299.93,299.93,321.37,299.93
23298,42000,대구광역시 수성구 들안로 413,297.96,297.96,297.96,318.55,297.96
23299,42001,대구광역시 수성구 들안로77길 2,298.29,298.29,298.29,318.88,298.29
23300,42002,대구광역시 수성구 들안로73길 50,297.8,297.8,297.8,318.39,297.8
23301,42003,대구광역시 수성구 수성로 439,297.57,297.57,297.57,318.16,297.57
23302,42004,대구광역시 수성구 수성로 412,297.89,297.89,297.89,318.48,297.89
23303,42005,대구광역시 수성구 들안로 357,298.54,298.54,298.54,319.13,298.54
23304,42006,대구광역시 수성구 달구벌대로 2301,297.85,297.85,297.85,318.44,297.85
23305,42007,대구광역시 수성구 수성로 393,298.25,298.25,298.25,318.84,298.25
23306,42008,대구광역시 수성구 신천동로 432,297.9,297.9,297.9,318.5,297.9
23307,42009,대구광역시 수성구 들안로 396,298.6,298.6,298.6,319.19,298.6
23308,42010,대구광역시 수성구 국채보상로164길 23,298.27,298.27,298.27,318.86,298.27
23309,42011,대구광역시 수성구 국채보상로164길 25,298.31,298.31,298.31,318.9,298.31
23310,42012,대구광역시 수성구 상록로16길 60,298.83,298.83,298.83,319.42,298.83
23311,42013,대구광역시 수성구 상록로 32,298.81,298.81,298.81,319.4,298.81
23312,42014,대구광역시 수성구 상록로 37,298.93,298.93,298.93,319.52,298.93
23313,42015,대구광역시 수성구 범어천로 188,298.33,298.33,298.33,318.92,298.33
23314,42016,대구광역시 수성구 달구벌대로467길 22,297.9,297.9,297.9,318.49,297.9
23315,42017,대구광역시 수성구 달구벌대로 2367,298.64,298.64,298.64,319.23,298.64
23316,42018,대구광역시 수성구 상록로 35,298.94,298.94,298.94,319.53,298.94
23317,42019,대구광역시 수성구 상록로 5,298.51,298.51,298.51,319.1,298.51
23318,42020,대구광역시 수성구 동대구로 394,299.27,299.27,299.27,319.86,299.27
23319,42021,대구광역시 수성구 국채보상로186길 55,299.41,299.41,299.41,320.0,299.41
23320,42022,대구광역시 수성구 범어로 196,299.75,299.75,299.75,320.52,299.75
23321,42023,대구광역시 수성구 국채보상로194길 17,299.7,299.7,299.7,320.46,299.7
23322,42024,대구광역시 수성구 세진로 17,300.34,300.34,300.34,320.93,300.34
23323,42025,대구광역시 수성구 달구벌대로495길 77,299.89,299.89,299.89,320.48,299.89
23324,42026,대구광역시 수성구 국채보상로186길 88,299.55,299.55,299.55,320.14,299.55
23325,42027,대구광역시 수성구 동대구로 358,298.83,298.83,298.83,319.42,298.83
23326,42028,대구광역시 수성구 달구벌대로 2425,298.84,298.84,298.84,319.43,298.84
23327,42029,대구광역시 수성구 달구벌대로489안길 56,300.01,300.01,300.01,320.6,300.01
23328,42030,대구광역시 수성구 달구벌대로501길 13,300.02,300.02,300.02,320.61,300.02
23329,42031,대구광역시 수성구 동원로 33,300.28,300.28,300.28,320.87,300.28
23330,42032,대구광역시 수성구 화랑로 150,300.46,300.46,300.46,321.05,300.46
23331,42033,대구광역시 수성구 무열로 197,307.49,307.49,307.49,315.65,307.49
23332,42034,대구광역시 수성구 화랑로32길 23,300.67,300.67,300.67,321.26,300.67
23333,42035,대구광역시 수성구 공경로 67,300.55,307.84,300.55,321.14,307.84
23334,42036,대구광역시 수성구 만촌로 136,300.73,300.73,300.73,321.32,300.73
23335,42037,대구광역시 수성구 화랑로 114,300.09,300.09,300.09,320.69,300.09
23336,42038,대구광역시 수성구 화랑로 70,299.65,299.65,299.65,320.25,299.65
23337,42039,대구광역시 수성구 국채보상로 983,299.92,299.92,299.92,320.51,299.92
23338,42040,대구광역시 수성구 화랑로2길 83,299.75,299.75,299.75,320.34,299.75
23339,42041,대구광역시 수성구 동원로 110,300.18,300.18,300.18,319.39,300.18
23340,42042,대구광역시 수성구 동원로 100,300.3,300.3,300.3,319.51,300.3
23341,42043,대구광역시 수성구 만촌로 103,300.57,300.57,300.57,319.78,300.57
23342,42044,대구광역시 수성구 국채보상로205길 32,300.43,300.43,300.43,319.64,300.43
23343,42045,대구광역시 수성구 공경로 27,308.23,308.23,300.95,316.43,308.23
23344,42046,대구광역시 수성구 무열로29길 29,308.06,308.06,308.06,316.22,308.06
23345,42047,대구광역시 수성구 공경로2길 10,300.7,300.7,300.7,316.77,300.7
23346,42048,대구광역시 수성구 국채보상로200길 23,300.29,308.53,300.29,319.5,308.53
23347,42049,대구광역시 수성구 세진로 101,300.77,300.77,300.77,319.98,300.77
23348,42050,대구광역시 수성구 충의로 48,300.93,339.28,300.93,320.13,320.13
23349,42051,대구광역시 수성구 무열로19안길 32,308.73,308.73,301.41,316.89,308.73
23350,42052,대구광역시 수성구 충의로 24,300.98,309.36,300.98,317.52,309.36
23351,42053,대구광역시 수성구 충의로 21,300.79,300.79,300.79,321.38,300.79
23352,42054,대구광역시 수성구 동원로 48,300.17,300.17,300.17,320.76,300.17
23353,42055,대구광역시 수성구 동원로6길 39,300.19,300.19,300.19,320.78,300.19
23354,42056,대구광역시 수성구 동원로 16,299.85,299.85,299.85,320.44,299.85
23355,42057,대구광역시 수성구 달구벌대로511길 28,300.24,300.24,300.24,320.83,300.24
23356,42058,대구광역시 수성구 만촌로5길 8,300.83,300.83,300.83,321.42,300.83
23357,42059,대구광역시 수성구 만촌로8길 24,300.76,300.76,300.76,321.35,300.76
23358,42060,대구광역시 수성구 무열로 67,308.83,308.83,301.51,316.99,308.83
23359,42061,대구광역시 수성구 충의로 1,301.0,301.0,301.0,321.59,301.0
23360,42062,대구광역시 수성구 달구벌대로 2575,300.47,300.47,300.47,321.06,300.47
23361,42063,대구광역시 수성구 화랑로36길 26,307.19,307.19,307.19,315.79,307.19
23362,42064,대구광역시 수성구 무열로 174,307.84,307.84,307.84,316.0,307.84
23363,42066,대구광역시 수성구 달구벌대로525길 6,300.78,340.52,300.78,321.38,321.38
23364,42067,대구광역시 수성구 달구벌대로 2598,300.66,300.66,300.66,321.25,300.66
23365,42068,대구광역시 수성구 달구벌대로 2616,300.47,300.47,300.47,321.06,300.47
23366,42069,대구광역시 수성구 교학로8길 26,301.47,301.47,301.47,322.06,301.47
23367,42070,대구광역시 수성구 교학로5길 8,301.28,301.28,301.28,321.87,301.28
23368,42071,대구광역시 수성구 달구벌대로 2718,301.62,301.62,301.62,322.21,301.62
23369,42072,대구광역시 수성구 교학로11길 75,302.13,310.82,302.13,322.72,310.82
23370,42073,대구광역시 수성구 청수로 513,302.02,310.72,302.02,322.62,310.72
23371,42074,대구광역시 수성구 교학로11길 5,302.48,311.17,302.48,323.07,311.17
23372,42075,대구광역시 수성구 교학로16길 13,301.84,341.45,301.84,322.43,322.43
23373,42076,대구광역시 수성구 교학로 109,303.69,303.69,303.69,325.13,303.69
23374,42077,대구광역시 수성구 교학로12길 46,301.73,341.65,301.73,322.32,322.32
23375,42078,대구광역시 수성구 교학로4길 39,300.92,300.92,300.92,321.51,300.92
23376,42079,대구광역시 수성구 달구벌대로522길 36,300.81,300.81,300.81,321.4,300.81
23377,42080,대구광역시 수성구 청호로94길 33,300.95,300.95,300.95,321.54,300.95
23378,42081,대구광역시 수성구 청호로92길 8,301.23,301.23,301.23,321.82,301.23
23379,42082,대구광역시 수성구 청호로76길 12,300.49,300.49,300.49,321.92,300.49
23380,42083,대구광역시 수성구 달구벌대로522길 185,301.56,301.56,301.56,323.0,301.56
23381,42084,대구광역시 수성구 청호로 318,301.16,301.16,301.16,322.6,301.16
23382,42085,대구광역시 수성구 달구벌대로488길 6,298.76,298.76,298.76,320.2,298.76
23383,42086,대구광역시 수성구 달구벌대로488길 7,298.93,298.93,298.93,320.37,298.93
23384,42087,대구광역시 수성구 달구벌대로 2480,299.15,299.15,299.15,320.58,299.15
23385,42088,대구광역시 수성구 범어로18길 19,299.56,299.56,299.56,321.0,299.56
23386,42089,대구광역시 수성구 범어로20길 54,299.62,299.62,299.62,320.21,299.62
23387,42090,대구광역시 수성구 청호로 473,300.39,300.39,300.39,321.83,300.39
23388,42091,대구광역시 수성구 청호로 441,300.71,300.71,300.71,322.15,300.71
23389,42092,대구광역시 수성구 범어로18길 58,299.7,299.7,299.7,321.14,299.7
23390,42093,대구광역시 수성구 범어로16길 34,299.85,299.85,299.85,321.29,299.85
23391,42094,대구광역시 수성구 달구벌대로496길 19,299.3,299.3,299.3,320.74,299.3
23392,42095,대구광역시 수성구 달구벌대로496길 64,299.75,299.75,299.75,321.19,299.75
23393,42096,대구광역시 수성구 동대구로50길 121,299.85,299.85,299.85,321.29,299.85
23394,42097,대구광역시 수성구 동대구로58길 32,299.3,299.3,299.3,320.74,299.3
23395,42098,대구광역시 수성구 동대구로58길 15,299.19,299.19,299.19,320.62,299.19
23396,42099,대구광역시 수성구 동대구로 268,299.04,299.04,299.04,320.48,299.04
23397,42100,대구광역시 수성구 동대구로54길 13,299.46,299.46,299.46,320.9,299.46
23398,42101,대구광역시 수성구 동대구로52길 14,299.26,299.26,299.26,306.76,299.26
23399,42102,대구광역시 수성구 동대구로 240,299.76,299.76,299.76,307.25,299.76
23400,42103,대구광역시 수성구 동대구로 230,299.5,299.5,299.5,307.0,299.5
23401,42104,대구광역시 수성구 동대구로50길 66,299.55,299.55,299.55,307.05,299.55
23402,42105,대구광역시 수성구 달구벌대로496길 88,300.08,300.08,300.08,307.58,300.08
23403,42106,대구광역시 수성구 범어로 27,300.12,300.12,300.12,307.62,300.12
23404,42107,대구광역시 수성구 청호로 373,300.33,300.33,300.33,307.83,300.33
23405,42108,대구광역시 수성구 청호로67길 84,300.59,300.59,300.59,308.09,300.59
23406,42109,대구광역시 수성구 동대구로 218,299.4,299.4,299.4,306.9,299.4
23407,42110,대구광역시 수성구 동대구로38안길 20,300.1,300.1,300.1,307.6,300.1
23408,42111,대구광역시 수성구 청수로35길 41,301.24,301.24,301.24,322.68,301.24
23409,42112,대구광역시 수성구 청수로45길 149,301.51,301.51,301.51,322.95,301.51
23410,42113,대구광역시 수성구 청수로45길 48,301.81,301.81,301.81,323.24,301.81
23411,42114,대구광역시 수성구 청수로 263,302.2,302.2,302.2,323.64,302.2
23412,42115,대구광역시 수성구 들안로 326,298.09,298.09,298.09,319.53,298.09
23413,42116,대구광역시 수성구 달구벌대로 2368,297.99,297.99,297.99,319.43,297.99
23414,42117,대구광역시 수성구 동대구로 311,298.41,298.41,298.41,319.85,298.41
23415,42118,대구광역시 수성구 동대구로55길 4,298.8,298.8,298.8,320.24,298.8
23416,42119,대구광역시 수성구 명덕로 443,298.3,298.3,298.3,319.74,298.3
23417,42120,대구광역시 수성구 달구벌대로 2272,297.03,297.03,297.03,318.47,297.03
23418,42121,대구광역시 수성구 달구벌대로456길 19,297.23,297.23,297.23,318.67,297.23
23419,42122,대구광역시 수성구 수성로 347,297.65,297.65,297.65,305.15,297.65
23420,42123,대구광역시 수성구 달구벌대로 2310,297.36,297.36,297.36,304.86,297.36
23421,42124,대구광역시 수성구 수성로70길 38,298.2,298.2,298.2,305.7,298.2
23422,42125,대구광역시 수성구 수성로70길 5,298.24,298.24,298.24,305.74,298.24
23423,42126,대구광역시 수성구 수성로69길 5,298.49,298.49,298.49,305.99,298.49
23424,42127,대구광역시 수성구 명덕로 373,298.25,298.25,298.25,305.75,298.25
23425,42128,대구광역시 수성구 명덕로75길 37,298.5,298.5,298.5,305.99,298.5
23426,42129,대구광역시 수성구 수성로69길 70,298.57,298.57,298.57,306.06,298.57
23427,42130,대구광역시 수성구 명덕로 378,297.87,297.87,297.87,305.37,297.87
23428,42131,대구광역시 수성구 수성로 311,298.75,298.75,298.75,306.25,298.75
23429,42132,대구광역시 수성구 수성로64길 56,298.54,298.54,298.54,306.04,298.54
23430,42133,대구광역시 수성구 수성로56길 35,298.89,298.89,298.89,306.39,298.89
23431,42134,대구광역시 수성구 수성로50길 9,299.04,299.04,299.04,306.54,299.04
23432,42135,대구광역시 수성구 수성로 269,298.65,298.65,298.65,306.15,298.65
23433,42136,대구광역시 수성구 명덕로76안길 45,299.09,299.09,299.09,306.58,299.09
23434,42137,대구광역시 수성구 신천동로62길 29,299.12,299.12,299.12,305.12,299.12
23435,42138,대구광역시 수성구 명덕로 438,298.46,298.46,298.46,305.96,298.46
23436,42139,대구광역시 수성구 청솔로16길 38,299.28,299.28,299.28,306.78,299.28
23437,42140,대구광역시 수성구 범어천로 60,299.13,299.13,299.13,306.63,299.13
23438,42141,대구광역시 수성구 청솔로12길 43,299.36,299.36,299.36,306.86,299.36
23439,42142,대구광역시 수성구 들안로46길 11,298.97,298.97,298.97,306.46,298.97
23440,42143,대구광역시 수성구 들안로40안길 20,299.41,299.41,299.41,306.91,299.41
23441,42144,대구광역시 수성구 청솔로2길 31,300.05,300.05,300.05,307.54,300.05
23442,42145,대구광역시 수성구 들안로28길 78,300.6,300.6,300.6,308.1,300.6
23443,42146,대구광역시 수성구 희망로36길 121,299.98,299.98,299.98,307.48,299.98
23444,42147,대구광역시 수성구 들안로32길 74,299.93,299.93,299.93,307.43,299.93
23445,42148,대구광역시 수성구 들안로28길 24,300.32,300.32,300.32,307.82,300.32
23446,42149,대구광역시 수성구 동대구로 127,300.29,300.29,300.29,307.79,300.29
23447,42150,대구광역시 수성구 수성로 227,299.11,299.11,299.11,306.61,299.11
23448,42151,대구광역시 수성구 들안로 165,299.51,299.51,299.51,307.0,299.51
23449,42152,대구광역시 수성구 수성로41길 66,299.84,299.84,299.84,307.34,299.84
